DATE(time)	nodeId	type	count(*)
2012-01-03	12480	13	288
2012-01-04	69	0	285
2012-01-04	69	2	285
2012-01-04	69	6	285
2012-01-04	69	13	285
2012-01-04	70	0	288
2012-01-04	70	2	288
2012-01-04	70	6	288
2012-01-04	70	13	288
2012-01-04	71	0	288
2012-01-04	71	2	288
2012-01-04	71	6	288
2012-01-04	71	13	288
2012-01-04	134	0	288
2012-01-04	134	2	288
2012-01-04	134	6	288
2012-01-04	134	13	288
2012-01-04	165	0	288
2012-01-04	165	2	288
2012-01-04	165	6	288
2012-01-04	165	13	288
2012-01-04	166	0	288
2012-01-04	166	2	288
2012-01-04	166	6	288
2012-01-04	166	13	288
2012-01-04	167	0	288
2012-01-04	167	2	288
2012-01-04	167	6	288
2012-01-04	167	13	288
2012-01-04	168	0	288
2012-01-04	168	2	288
2012-01-04	168	6	288
2012-01-04	168	13	288
2012-01-04	197	0	281
2012-01-04	197	2	281
2012-01-04	197	6	281
2012-01-04	197	13	281
2012-01-04	198	0	281
2012-01-04	198	2	281
2012-01-04	198	6	281
2012-01-04	198	13	281
2012-01-04	199	0	281
2012-01-04	199	2	281
2012-01-04	199	6	281
2012-01-04	199	13	281
2012-01-04	200	0	280
2012-01-04	200	2	280
2012-01-04	200	6	280
2012-01-04	200	13	280
2012-01-04	229	0	287
2012-01-04	229	2	287
2012-01-04	229	6	287
2012-01-04	229	13	287
2012-01-04	230	0	287
2012-01-04	230	2	287
2012-01-04	230	6	287
2012-01-04	230	13	287
2012-01-04	231	0	288
2012-01-04	231	2	288
2012-01-04	231	6	288
2012-01-04	231	13	288
2012-01-04	232	0	288
2012-01-04	232	2	288
2012-01-04	232	6	288
2012-01-04	232	13	288
2012-01-04	4292	0	174
2012-01-04	4292	2	174
2012-01-04	4292	11	174
2012-01-04	4292	13	174
2012-01-04	8257	0	288
2012-01-04	8257	2	288
2012-01-04	8257	8	288
2012-01-04	8257	13	288
2012-01-04	8258	0	288
2012-01-04	8258	2	288
2012-01-04	8258	8	288
2012-01-04	8258	13	288
2012-01-04	8259	0	288
2012-01-04	8259	2	288
2012-01-04	8259	8	288
2012-01-04	8259	13	288
2012-01-04	8386	0	172
2012-01-04	8386	2	172
2012-01-04	8386	8	172
2012-01-04	8386	13	172
2012-01-04	8387	0	172
2012-01-04	8387	2	172
2012-01-04	8387	8	172
2012-01-04	8387	13	172
2012-01-04	8417	0	287
2012-01-04	8417	2	287
2012-01-04	8417	8	287
2012-01-04	8417	13	287
2012-01-04	8419	0	286
2012-01-04	8419	2	286
2012-01-04	8419	8	286
2012-01-04	8419	13	286
2012-01-04	12448	0	288
2012-01-04	12448	2	288
2012-01-04	12448	8	288
2012-01-04	12448	9	288
2012-01-04	12448	10	288
2012-01-04	12448	13	288
2012-01-04	12480	0	173
2012-01-04	12480	2	173
2012-01-04	12480	8	173
2012-01-04	12480	9	173
2012-01-04	12480	10	173
2012-01-04	12480	13	173
2012-01-05	69	0	288
2012-01-05	69	2	288
2012-01-05	69	6	288
2012-01-05	69	13	288
2012-01-05	70	0	288
2012-01-05	70	2	288
2012-01-05	70	6	288
2012-01-05	70	13	288
2012-01-05	71	0	288
2012-01-05	71	2	288
2012-01-05	71	6	288
2012-01-05	71	13	288
2012-01-05	134	0	288
2012-01-05	134	2	288
2012-01-05	134	6	288
2012-01-05	134	13	288
2012-01-05	165	0	288
2012-01-05	165	2	288
2012-01-05	165	6	288
2012-01-05	165	13	288
2012-01-05	166	0	288
2012-01-05	166	2	288
2012-01-05	166	6	288
2012-01-05	166	13	288
2012-01-05	167	0	287
2012-01-05	167	2	287
2012-01-05	167	6	287
2012-01-05	167	13	287
2012-01-05	168	0	288
2012-01-05	168	2	288
2012-01-05	168	6	288
2012-01-05	168	13	288
2012-01-05	197	0	288
2012-01-05	197	2	288
2012-01-05	197	6	288
2012-01-05	197	13	288
2012-01-05	198	0	288
2012-01-05	198	2	288
2012-01-05	198	6	288
2012-01-05	198	13	288
2012-01-05	199	0	288
2012-01-05	199	2	288
2012-01-05	199	6	288
2012-01-05	199	13	288
2012-01-05	200	0	288
2012-01-05	200	2	288
2012-01-05	200	6	288
2012-01-05	200	13	288
2012-01-05	229	0	287
2012-01-05	229	2	287
2012-01-05	229	6	287
2012-01-05	229	13	287
2012-01-05	230	0	288
2012-01-05	230	2	288
2012-01-05	230	6	288
2012-01-05	230	13	288
2012-01-05	231	0	288
2012-01-05	231	2	288
2012-01-05	231	6	288
2012-01-05	231	13	288
2012-01-05	232	0	288
2012-01-05	232	2	288
2012-01-05	232	6	288
2012-01-05	232	13	288
2012-01-05	8257	0	288
2012-01-05	8257	2	288
2012-01-05	8257	8	288
2012-01-05	8257	13	288
2012-01-05	8258	0	288
2012-01-05	8258	2	288
2012-01-05	8258	8	288
2012-01-05	8258	13	288
2012-01-05	8259	0	287
2012-01-05	8259	2	287
2012-01-05	8259	8	287
2012-01-05	8259	13	287
2012-01-05	8417	0	288
2012-01-05	8417	2	288
2012-01-05	8417	8	288
2012-01-05	8417	13	288
2012-01-05	8419	0	287
2012-01-05	8419	2	287
2012-01-05	8419	8	287
2012-01-05	8419	13	287
2012-01-05	12448	0	288
2012-01-05	12448	2	288
2012-01-05	12448	8	288
2012-01-05	12448	9	288
2012-01-05	12448	10	288
2012-01-05	12448	13	288
2012-01-06	69	0	283
2012-01-06	69	2	283
2012-01-06	69	6	283
2012-01-06	69	13	283
2012-01-06	70	0	288
2012-01-06	70	2	288
2012-01-06	70	6	288
2012-01-06	70	13	288
2012-01-06	71	0	288
2012-01-06	71	2	288
2012-01-06	71	6	288
2012-01-06	71	13	288
2012-01-06	134	0	288
2012-01-06	134	2	288
2012-01-06	134	6	288
2012-01-06	134	13	288
2012-01-06	165	0	288
2012-01-06	165	2	288
2012-01-06	165	6	288
2012-01-06	165	13	288
2012-01-06	166	0	287
2012-01-06	166	2	287
2012-01-06	166	6	287
2012-01-06	166	13	287
2012-01-06	167	0	288
2012-01-06	167	2	288
2012-01-06	167	6	288
2012-01-06	167	13	288
2012-01-06	168	0	288
2012-01-06	168	2	288
2012-01-06	168	6	288
2012-01-06	168	13	288
2012-01-06	197	0	246
2012-01-06	197	2	246
2012-01-06	197	6	246
2012-01-06	197	13	246
2012-01-06	198	0	248
2012-01-06	198	2	248
2012-01-06	198	6	248
2012-01-06	198	13	248
2012-01-06	199	0	247
2012-01-06	199	2	247
2012-01-06	199	6	247
2012-01-06	199	13	247
2012-01-06	200	0	247
2012-01-06	200	2	247
2012-01-06	200	6	247
2012-01-06	200	13	247
2012-01-06	229	0	287
2012-01-06	229	2	287
2012-01-06	229	6	287
2012-01-06	229	13	287
2012-01-06	230	0	286
2012-01-06	230	2	286
2012-01-06	230	6	286
2012-01-06	230	13	286
2012-01-06	231	0	288
2012-01-06	231	2	288
2012-01-06	231	6	288
2012-01-06	231	13	288
2012-01-06	232	0	288
2012-01-06	232	2	288
2012-01-06	232	6	288
2012-01-06	232	13	288
2012-01-06	8257	0	288
2012-01-06	8257	2	288
2012-01-06	8257	8	288
2012-01-06	8257	13	288
2012-01-06	8258	0	288
2012-01-06	8258	2	288
2012-01-06	8258	8	288
2012-01-06	8258	13	288
2012-01-06	8259	0	288
2012-01-06	8259	2	288
2012-01-06	8259	8	288
2012-01-06	8259	13	288
2012-01-06	8417	0	288
2012-01-06	8417	2	288
2012-01-06	8417	8	288
2012-01-06	8417	13	288
2012-01-06	8419	0	286
2012-01-06	8419	2	286
2012-01-06	8419	8	286
2012-01-06	8419	13	286
2012-01-06	12448	0	287
2012-01-06	12448	2	287
2012-01-06	12448	8	287
2012-01-06	12448	9	287
2012-01-06	12448	10	287
2012-01-06	12448	13	287
2012-01-07	69	0	287
2012-01-07	69	2	287
2012-01-07	69	6	287
2012-01-07	69	13	287
2012-01-07	70	0	288
2012-01-07	70	2	288
2012-01-07	70	6	288
2012-01-07	70	13	288
2012-01-07	71	0	288
2012-01-07	71	2	288
2012-01-07	71	6	288
2012-01-07	71	13	288
2012-01-07	134	0	288
2012-01-07	134	2	288
2012-01-07	134	6	288
2012-01-07	134	13	288
2012-01-07	165	0	288
2012-01-07	165	2	288
2012-01-07	165	6	288
2012-01-07	165	13	288
2012-01-07	166	0	287
2012-01-07	166	2	287
2012-01-07	166	6	287
2012-01-07	166	13	287
2012-01-07	167	0	288
2012-01-07	167	2	288
2012-01-07	167	6	288
2012-01-07	167	13	288
2012-01-07	168	0	288
2012-01-07	168	2	288
2012-01-07	168	6	288
2012-01-07	168	13	288
2012-01-07	197	0	288
2012-01-07	197	2	288
2012-01-07	197	6	288
2012-01-07	197	13	288
2012-01-07	198	0	288
2012-01-07	198	2	288
2012-01-07	198	6	288
2012-01-07	198	13	288
2012-01-07	199	0	288
2012-01-07	199	2	288
2012-01-07	199	6	288
2012-01-07	199	13	288
2012-01-07	200	0	286
2012-01-07	200	2	286
2012-01-07	200	6	286
2012-01-07	200	13	286
2012-01-07	229	0	288
2012-01-07	229	2	288
2012-01-07	229	6	288
2012-01-07	229	13	288
2012-01-07	230	0	287
2012-01-07	230	2	287
2012-01-07	230	6	287
2012-01-07	230	13	287
2012-01-07	231	0	288
2012-01-07	231	2	288
2012-01-07	231	6	288
2012-01-07	231	13	288
2012-01-07	232	0	288
2012-01-07	232	2	288
2012-01-07	232	6	288
2012-01-07	232	13	288
2012-01-07	8257	0	288
2012-01-07	8257	2	288
2012-01-07	8257	8	288
2012-01-07	8257	13	288
2012-01-07	8258	0	288
2012-01-07	8258	2	288
2012-01-07	8258	8	288
2012-01-07	8258	13	288
2012-01-07	8259	0	288
2012-01-07	8259	2	288
2012-01-07	8259	8	288
2012-01-07	8259	13	288
2012-01-07	8417	0	288
2012-01-07	8417	2	288
2012-01-07	8417	8	288
2012-01-07	8417	13	288
2012-01-07	8419	0	288
2012-01-07	8419	2	288
2012-01-07	8419	8	288
2012-01-07	8419	13	288
2012-01-07	12448	0	287
2012-01-07	12448	2	287
2012-01-07	12448	8	287
2012-01-07	12448	9	287
2012-01-07	12448	10	287
2012-01-07	12448	13	287
2012-01-08	69	0	288
2012-01-08	69	2	288
2012-01-08	69	6	288
2012-01-08	69	13	288
2012-01-08	70	0	288
2012-01-08	70	2	288
2012-01-08	70	6	288
2012-01-08	70	13	288
2012-01-08	71	0	287
2012-01-08	71	2	287
2012-01-08	71	6	287
2012-01-08	71	13	287
2012-01-08	133	6	8
2012-01-08	133	13	8
2012-01-08	134	0	288
2012-01-08	134	2	288
2012-01-08	134	6	288
2012-01-08	134	13	288
2012-01-08	136	6	7
2012-01-08	136	13	7
2012-01-08	165	0	288
2012-01-08	165	2	288
2012-01-08	165	6	288
2012-01-08	165	13	288
2012-01-08	166	0	288
2012-01-08	166	2	288
2012-01-08	166	6	288
2012-01-08	166	13	288
2012-01-08	167	0	288
2012-01-08	167	2	288
2012-01-08	167	6	288
2012-01-08	167	13	288
2012-01-08	168	0	288
2012-01-08	168	2	288
2012-01-08	168	6	288
2012-01-08	168	13	288
2012-01-08	197	0	288
2012-01-08	197	2	288
2012-01-08	197	6	288
2012-01-08	197	13	288
2012-01-08	198	0	288
2012-01-08	198	2	288
2012-01-08	198	6	288
2012-01-08	198	13	288
2012-01-08	199	0	288
2012-01-08	199	2	288
2012-01-08	199	6	288
2012-01-08	199	13	288
2012-01-08	200	0	288
2012-01-08	200	2	288
2012-01-08	200	6	288
2012-01-08	200	13	288
2012-01-08	229	0	287
2012-01-08	229	2	287
2012-01-08	229	6	287
2012-01-08	229	13	287
2012-01-08	230	0	288
2012-01-08	230	2	288
2012-01-08	230	6	288
2012-01-08	230	13	288
2012-01-08	231	0	288
2012-01-08	231	2	288
2012-01-08	231	6	288
2012-01-08	231	13	288
2012-01-08	232	0	288
2012-01-08	232	2	288
2012-01-08	232	6	288
2012-01-08	232	13	288
2012-01-08	4228	0	7
2012-01-08	4228	2	7
2012-01-08	4228	13	7
2012-01-08	8257	0	288
2012-01-08	8257	2	288
2012-01-08	8257	8	288
2012-01-08	8257	13	288
2012-01-08	8258	0	288
2012-01-08	8258	2	288
2012-01-08	8258	8	288
2012-01-08	8258	13	288
2012-01-08	8259	0	288
2012-01-08	8259	2	288
2012-01-08	8259	8	288
2012-01-08	8259	13	288
2012-01-08	8321	0	8
2012-01-08	8321	2	8
2012-01-08	8321	8	8
2012-01-08	8321	13	8
2012-01-08	8322	0	7
2012-01-08	8322	2	7
2012-01-08	8322	8	7
2012-01-08	8322	13	7
2012-01-08	8323	0	8
2012-01-08	8323	2	8
2012-01-08	8323	8	8
2012-01-08	8323	13	8
2012-01-08	8417	0	288
2012-01-08	8417	2	288
2012-01-08	8417	8	288
2012-01-08	8417	13	288
2012-01-08	8419	0	288
2012-01-08	8419	2	288
2012-01-08	8419	8	288
2012-01-08	8419	13	288
2012-01-08	12448	0	287
2012-01-08	12448	2	287
2012-01-08	12448	8	287
2012-01-08	12448	9	287
2012-01-08	12448	10	287
2012-01-08	12448	13	287
2012-01-09	69	0	286
2012-01-09	69	2	286
2012-01-09	69	6	286
2012-01-09	69	13	286
2012-01-09	70	0	287
2012-01-09	70	2	287
2012-01-09	70	6	287
2012-01-09	70	13	287
2012-01-09	71	0	287
2012-01-09	71	2	287
2012-01-09	71	6	287
2012-01-09	71	13	287
2012-01-09	133	2	166
2012-01-09	133	6	167
2012-01-09	133	13	167
2012-01-09	134	0	288
2012-01-09	134	2	288
2012-01-09	134	6	288
2012-01-09	134	13	288
2012-01-09	136	2	166
2012-01-09	136	6	167
2012-01-09	136	13	167
2012-01-09	165	0	288
2012-01-09	165	2	288
2012-01-09	165	6	288
2012-01-09	165	13	288
2012-01-09	166	0	286
2012-01-09	166	2	286
2012-01-09	166	6	286
2012-01-09	166	13	286
2012-01-09	167	0	288
2012-01-09	167	2	288
2012-01-09	167	6	288
2012-01-09	167	13	288
2012-01-09	168	0	288
2012-01-09	168	2	288
2012-01-09	168	6	288
2012-01-09	168	13	288
2012-01-09	197	0	288
2012-01-09	197	2	288
2012-01-09	197	6	288
2012-01-09	197	13	288
2012-01-09	198	0	288
2012-01-09	198	2	288
2012-01-09	198	6	288
2012-01-09	198	13	288
2012-01-09	199	0	288
2012-01-09	199	2	288
2012-01-09	199	6	288
2012-01-09	199	13	288
2012-01-09	200	0	288
2012-01-09	200	2	288
2012-01-09	200	6	288
2012-01-09	200	13	288
2012-01-09	229	0	288
2012-01-09	229	2	288
2012-01-09	229	6	288
2012-01-09	229	13	288
2012-01-09	230	0	288
2012-01-09	230	2	288
2012-01-09	230	6	288
2012-01-09	230	13	288
2012-01-09	231	0	288
2012-01-09	231	2	288
2012-01-09	231	6	288
2012-01-09	231	13	288
2012-01-09	232	0	288
2012-01-09	232	2	288
2012-01-09	232	6	288
2012-01-09	232	13	288
2012-01-09	4228	0	7
2012-01-09	4228	2	7
2012-01-09	4228	13	7
2012-01-09	8257	0	288
2012-01-09	8257	2	288
2012-01-09	8257	8	288
2012-01-09	8257	13	288
2012-01-09	8258	0	287
2012-01-09	8258	2	287
2012-01-09	8258	8	287
2012-01-09	8258	13	287
2012-01-09	8259	0	288
2012-01-09	8259	2	288
2012-01-09	8259	8	288
2012-01-09	8259	13	288
2012-01-09	8321	0	7
2012-01-09	8321	2	7
2012-01-09	8321	8	7
2012-01-09	8321	13	7
2012-01-09	8322	0	6
2012-01-09	8322	2	6
2012-01-09	8322	8	6
2012-01-09	8322	13	6
2012-01-09	8323	0	7
2012-01-09	8323	2	7
2012-01-09	8323	8	7
2012-01-09	8323	13	7
2012-01-09	8417	0	288
2012-01-09	8417	2	288
2012-01-09	8417	8	288
2012-01-09	8417	13	288
2012-01-09	8419	0	287
2012-01-09	8419	2	287
2012-01-09	8419	8	287
2012-01-09	8419	13	287
2012-01-09	12448	0	288
2012-01-09	12448	2	288
2012-01-09	12448	8	288
2012-01-09	12448	9	288
2012-01-09	12448	10	288
2012-01-09	12448	13	288
2012-01-10	69	0	287
2012-01-10	69	2	287
2012-01-10	69	6	287
2012-01-10	69	13	287
2012-01-10	70	0	287
2012-01-10	70	2	287
2012-01-10	70	6	287
2012-01-10	70	13	287
2012-01-10	71	0	288
2012-01-10	71	2	288
2012-01-10	71	6	288
2012-01-10	71	13	288
2012-01-10	133	2	288
2012-01-10	133	6	288
2012-01-10	133	13	288
2012-01-10	134	0	288
2012-01-10	134	2	288
2012-01-10	134	6	288
2012-01-10	134	13	288
2012-01-10	136	2	288
2012-01-10	136	6	288
2012-01-10	136	13	288
2012-01-10	165	0	288
2012-01-10	165	2	288
2012-01-10	165	6	288
2012-01-10	165	13	288
2012-01-10	166	0	285
2012-01-10	166	2	285
2012-01-10	166	6	285
2012-01-10	166	13	285
2012-01-10	167	0	287
2012-01-10	167	2	287
2012-01-10	167	6	287
2012-01-10	167	13	287
2012-01-10	168	0	288
2012-01-10	168	2	288
2012-01-10	168	6	288
2012-01-10	168	13	288
2012-01-10	197	0	288
2012-01-10	197	2	288
2012-01-10	197	6	288
2012-01-10	197	13	288
2012-01-10	198	0	288
2012-01-10	198	2	288
2012-01-10	198	6	288
2012-01-10	198	13	288
2012-01-10	199	0	288
2012-01-10	199	2	288
2012-01-10	199	6	288
2012-01-10	199	13	288
2012-01-10	200	0	288
2012-01-10	200	2	288
2012-01-10	200	6	288
2012-01-10	200	13	288
2012-01-10	229	0	287
2012-01-10	229	2	287
2012-01-10	229	6	287
2012-01-10	229	13	287
2012-01-10	230	0	288
2012-01-10	230	2	288
2012-01-10	230	6	288
2012-01-10	230	13	288
2012-01-10	231	0	288
2012-01-10	231	2	288
2012-01-10	231	6	288
2012-01-10	231	13	288
2012-01-10	232	0	288
2012-01-10	232	2	288
2012-01-10	232	6	288
2012-01-10	232	13	288
2012-01-10	8257	0	288
2012-01-10	8257	2	288
2012-01-10	8257	8	288
2012-01-10	8257	13	288
2012-01-10	8258	0	288
2012-01-10	8258	2	288
